Index,Nuc Coords,Soma Coords,Cell Type (deprecated),611 Proofreader,Proofreader 2,Status,AIS annotated?,Final Link,Final NucID,Final SegID,Directionality,Proofreading Notes,Status (Julia),Notes (Julia),Cell Class,Cell Typer Name,Cell Type,Reliability Human Label,Other Type,EyeWire1 type (for RGCs) human label,Reliability EyeWire1 human label,Labeling Notes,Machine label,Confidence machine label,Machine soma location,Additional Notes,Index OK?,Index for sanity check,Updated Nuc ID (Sept 2),Updated Seg ID (Sept 2),Cell Requires Review (DO NOT use Updated IDs for those cells),Review complete,Review notes,Cutoff Severity for Status=Complete (cut off) cells                          (%Hits Edge & Can't Fix Annotations in Proofreading link)
E314,"43379, 14388, 1007","43358, 14183, 1077",Unknown,Mark Lester,,Complete (cut off),Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4625534892900352,720575940559341126,720575940561218777,,"Temp dupe, will update after correction of other cell, anyone can delete this note once Final NucID no longer red",,,RGC,,,,,,,,,,GCL,,ok,E314,720575940559341126,720575940561218777,FALSE,,,0.2077922078
E315,"58337, 21242, 1075","58528, 21240, 1124",Unknown,Mark Lester,,Complete (cut off),No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5858357675032576,720575940574650493,720575940559834396,,,,,RGC,,,,,,,,,,GCL,,ok,E315,720575940574650493,720575940559834396,FALSE,,,0.5714285714
E316,"58376, 20647, 1074","58301, 20408, 1112",Unknown,Mark Lester,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5326591728025600,720575940574706541,720575940556842880,,,,,RGC,,,,,,,,37,0.8,GCL,,ok,E316,720575940574706541,720575940556842880,FALSE,,,
E317,"42061, 17838, 1007","42157, 17628, 1073",Unknown,CJ P.,,Complete (cut off),Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6469242886029312,720575940559662240,720575940567278155,,,,,RGC,,,,,,,,,,GCL,,ok,E317,720575940559662240,720575940567278155,FALSE,,,0.4494382022
E318,"42366, 17293, 1007","42509, 17350, 1089",Unknown,CJ P.,,Complete (cut off),Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6490163067748352,720575940557770916,720575940564986276,,,,,RGC,,,,,,,,,,GCL,,ok,E318,720575940557770916,720575940564986276,FALSE,,,0.1463414634
E319,"42690, 16798, 1007","42748, 16960, 1086",SAC,CJ P.,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5842616284348416,720575940567253497,720575940572256615,,,,,AC,Julia,ON SAC,,,,,,ON SAC,0.97,GCL,,ok,E319,720575940567253497,720575940572256615,FALSE,,,
E320,"29063, 21899, 558","28973, 21961, 601",Unknown,CJ P.,,Complete (cut off),No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5209125251186688,720575940549410800,720575940567733103,,,,,AC,Julia,Wide-field mid IPL,,,,,,Wide-field mid IPL,0.73,GCL,,ok,E320,720575940549410800,720575940567733103,FALSE,,,0.6470588235
E321,"29592, 22200, 557","29745, 22309, 606",Unknown,CJ P.,,Complete (cut off),No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4916630529245184,720575940555810032,720575940553597015,,,,,AC,Julia,Midnight,,,,,,Midnight,0.9,GCL,,ok,E321,720575940555810032,720575940553597015,FALSE,,,0.2133333333
E324,"55409, 20166, 908","55411, 20386, 1010",Unknown,Glenda,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5584163003432960,720575940584591638,720575940546170764,,,,,AC,Julia,Medium-field low in IPL sustained,,,,,,Medium-field low in IPL transie,0.39,GCL,,ok,E324,720575940584591638,720575940546170764,FALSE,,,
E325,"55717, 20443, 908","55757, 20450, 1021",Unknown,Glenda,,Complete (cut off),No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4727253475786752,720575940563767716,720575940559014033,,,,,AC,Julia,Midnight,,,,,,Midnight,0.69,GCL,,ok,E325,720575940563767716,720575940559014033,FALSE,,,0.5
E327,"43753, 19194, 1007","44041, 18950, 1020",Unknown,Prince,,Complete (cut off),No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6216910805925888,720575940560169120,720575940553367590,,maybe,,,AC,Julia,Separate dendrites and axons,,,,,,Separate dendrites and axons,0.52,GCL,,ok,E327,720575940560169120,720575940553367590,FALSE,,,0.0625
E328,"43280, 19907, 1007","43302, 19917, 1101",Unknown,Prince,,Complete (cut off),No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4884538265174016,720575940567887609,720575940561863244,,maybe,,,AC,Julia,Medium-field Mid-IPL smooth,,,,,,Medium-field Mid-IPL smooth,0.68,GCL,,ok,E328,720575940567887609,720575940561863244,FALSE,,,0.0625
E329,"43254, 18554, 1007","43098, 18149, 1119",Unknown,Prince,,Complete (cut off),Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5560595102302208,720575940559889824,720575940552191171,,,,,RGC,,,,,,,,,,GCL,,ok,E329,720575940559889824,720575940552191171,FALSE,,,0.07633587786
E330,"30277, 22105, 556","30121, 22139, 624",Unknown,Prince,,Complete (cut off),Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6376121888145408,720575940563708528,720575940565940897,,,,,RGC,,,,,,,,,,GCL,,ok,E330,720575940563708528,720575940565940897,FALSE,,,0.01612903226
E331,"30666, 21320, 554","30552, 21666, 595",Unknown,Prince,,Complete (cut off),Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6263513879150592,720575940563706224,720575940570087867,,,,,RGC,,,,,,,,,,GCL,,ok,E331,720575940563706224,720575940570087867,FALSE,,,0.1219512195
E332,"52310, 19979, 1007","52331, 19882, 1069",Unknown,Romelita,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5472798393761792,720575940561474628,720575940563788902,,,,,AC,Julia,Medium-field Mid-IPL smooth,,,,,,Medium-field Mid-IPL smooth,0.68,GCL,,ok,E332,720575940561474628,720575940563788902,FALSE,,,
E333,"52131, 19202, 1006","52091, 19268, 1123",Unknown,Romelita,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6009349794168832,720575940569316789,720575940571901441,,,,,RGC,,,,,,,,4on,0.77,GCL,,ok,E333,720575940569316789,720575940566672225,FALSE,,,
E334,"54079, 18050, 1074","53974, 17897, 1147",Unknown,Romelita,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6112332244582400,720575940571937603,720575940553142679,,,,,AC,Julia,Separate dendrites and axons,,,,,,Separate dendrites and axons,0.32,GCL,,ok,E334,720575940571937603,720575940553142679,FALSE,,,
E335,"57287, 18200, 1071","57423, 18402, 1036",Muller,Romelita,,Wrong Type,N/A,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4750354225823744,720575940557004687,720575940574116721,,,,,Glia,,,,,,,,,,,,ok,E335,720575940557004687,720575940574116721,FALSE,,,
E336,"56411, 19818, 1076","56527, 19896, 1111",Unknown,Romelita,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5464978533384192,720575940564251816,720575940555798426,,,,,RGC,,,,,,,,5ti,0.51,GCL,,ok,E336,720575940564251816,720575940555798426,FALSE,,,
E337,"38932, 29162, 390","39012, 29138, 397",Unknown,Christine Joy,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5215797415772160,720575940554848217,720575940559808540,,Incomplete,,,,,,,,,,,,,,,ok,E337,720575940554848217,720575940554848217,TRUE,No,,
E338,"38040, 29444, 392","38036, 29545, 430",Unknown,Christine Joy,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5023894787325952,720575940553447389,720575940567109900,,,,,RGC,,,,,,,,82,0.1,GCL,,ok,E338,720575940553447389,720575940553447389,TRUE,No,,
E340,"38530, 27660, 417","38601, 27755, 431",Unknown,Christine Joy,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5252972303876096,720575940548541867,720575940551433032,,,,,RGC,,,,,,,,5si,0.59,GCL,,ok,E340,720575940548541867,720575940551433032,FALSE,,,
E341,"37836, 28263, 419","37788, 28358, 458",SAC,Christine Joy,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5569534009278464,720575940551238498,720575940555322851,,,,,AC,Julia,ON SAC,,,,,,ON SAC,0.97,GCL,,ok,E341,720575940551238498,720575940555322851,FALSE,,,
E344,"47402, 28550, 652","47692, 28384, 600",Unknown,Glenda,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5063396132126720,720575940566751500,720575940561885516,,,,,RGC,,,,,,,,1wt,0.57,GCL,,ok,E344,720575940566751500,720575940561885516,FALSE,,,
E347,"46355, 15206, 1007","46326, 14995, 1119",Unknown,Althea Lou,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5639215223144448,720575940553990317,720575940557452504,,"x2 proofread, April Grace 1st proofreader E158",,,RGC,DB,,,bistrat clipped,,,,82,0.3,GCL,,ok,E347,720575940553990317,720575940557452504,FALSE,,,
E348,"44953, 18619, 1007","44953, 17950, 860",Unknown,Althea Lou,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4579231722897408,720575940574124944,720575940559812892,,"x2 Proofread, Roden Rey 1st proofreader E48",,,RGC,DB,,,OODS,,,,73,0.34,GCL,,ok,E348,720575940574124944,720575940559812892,TRUE,No,,
E349,"45612, 19012, 1007","45731, 18996, 891",Unknown,Althea Lou,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4574923870699520,720575940560436384,720575940556858371,,,,,RGC,,,,,,,,37,0.81,GCL,,ok,E349,720575940560436384,720575940556858371,FALSE,,,
E350,"31426, 23092, 556","31504, 23082, 579",Glia,Althea Lou,,Wrong Type,N/A,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6668466688884736,720575940550170096,720575940563158491,,,,,Glia,,,,,,,,,,,,ok,E350,720575940550170096,720575940550170096,TRUE,No,,
E351,"31075, 22796, 556","31028, 22512, 606",Unknown,Althea Lou,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5483646071865344,720575940555619831,720575940573387711,,,,,RGC,,,,,,,,6sn,0.64,GCL,,ok,E351,720575940555619831,720575940573387711,FALSE,,,
E352,"34723, 32910, 288","34850, 32696, 288",SAC,Roden Rey,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6033075864600576,720575940578648921,720575940556755945,,,,,AC,Julia,ON SAC,,,,,,ON SAC,0.97,GCL,,ok,E352,720575940578648921,720575940556755945,FALSE,,,
E353,"41360, 28296, 479","41718, 28184, 479",Unknown,Roden Rey,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5269987353690112,720575940559758891,720575940555205764,,,,,RGC,,,,,,,,37,0.81,GCL,,ok,E353,720575940559758891,720575940555205764,FALSE,,,
E354,"37386, 32182, 301","37415, 31802, 301",Unknown,Roden Rey,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6101733204819968,720575940527499640,720575940556216116,,,,,RGC,,,,,,,,2aw,0.54,GCL,,ok,E354,720575940527499640,720575940556216116,FALSE,,,
E355,"36962, 32213, 303","36962, 32213, 303",Unknown,Roden Rey,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4944805581815808,720575940561327763,720575940557537496,,,,,RGC,,,,,,,,9n,0.34,GCL,,ok,E355,720575940561327763,720575940561327763,TRUE,No,,
E356,"37320, 33362, 304","37511, 33305, 304",SAC,Roden Rey,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5100924220473344,720575940548180219,720575940558002213,,,,,AC,Simone,ON SAC,High,ON SAC,,,,ON SAC,0.97,GCL,,ok,E356,720575940548180219,720575940582366766,FALSE,,,
E357,"35439, 31359, 290","35810, 30798, 631",SAC,April Grace,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5537366314844160,720575940562320449,720575940553553059,,,,,RGC,,,,,,,,4on,0.52,GCL,,ok,E357,720575940562320449,720575940553553059,TRUE,No,,
E358,"35248, 32031, 291","35599, 32026, 458",SAC,April Grace,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6349659588001792,720575940562296641,720575940570475188,,,,,RGC,,,,,,,,72,0.65,GCL,,ok,E358,720575940562296641,720575940570475188,FALSE,,,
E359,"34868, 32282, 292","34750, 32323, 415",Unknown,April Grace,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4639468035244032,720575940571316425,720575940568158290,,,,,RGC,Simone,ON-OFF - subtype unknown,Low,ON-OFF,82wo,,,27,0.41,GCL,,ok,E359,720575940571316425,720575940568158290,FALSE,,,
E360,"35876, 32100, 290","35928, 31909, 453",Unknown,April Grace,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4597969725685760,720575940553532698,720575940551849587,,,,,AC,Julia,Separate dendrites and axons,,,,,,Separate dendrites and axons,0.51,GCL,,ok,E360,720575940553532698,720575940551849587,FALSE,,,
E361,"35797, 32910, 292","36182, 33294, 495",Unknown,April Grace,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6568145513873408,720575940558715765,720575940567300939,,,,,RGC,Simone,ON-OFF DS - direction unknown,Medium,OODS,37,,,7i,0.9,GCL,,ok,E361,720575940558715765,720575940567300939,TRUE,No,,
E362,"42531, 27779, 612","42324, 27721, 630",Unknown,Baby Jane,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6433988821385216,720575940555975607,720575940579337360,,,,,RGC,,,,,,,,63,0.81,GCL,,ok,E362,720575940555975607,720575940545506547,FALSE,,,
E363,"41855, 27283, 612","41842, 27122, 661",SAC,Baby Jane,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5737809076813824,720575940566004737,720575940550494885,,,,,AC,Julia,ON SAC,,,,,,ON SAC,0.97,GCL,,ok,E363,720575940566004737,720575940550494885,FALSE,,,
E364,"41639, 27792, 614","41632, 27542, 613",Unknown,Baby Jane,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4806962230329344,720575940569155094,720575940577615817,,,,,RGC,,,,,,,,85,0.76,GCL,,ok,E364,720575940569155094,720575940577615817,FALSE,,,
E365,"41680, 28363, 614","41631, 28200, 628",Unknown,Baby Jane,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5420884318748672,720575940557232849,720575940563462893,,,,,AC,Julia,Wide-field ON spiny spikes,,,,,,Separate dendrites and axons,0.31,GCL,,ok,E365,720575940557232849,720575940563462893,FALSE,,,
E367,"53641, 18305, 1075","53434, 18060, 1068",Unknown,Joseph,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4547323538440192,720575940571937347,720575940562993563,,,,,RGC,,,,,,,,63,0.79,GCL,,ok,E367,720575940571937347,720575940550308647,FALSE,,,
E368,"54761, 16781, 1072","55003, 16584, 1153",Unknown,Joseph,,Complete (cut off),Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5777753688244224,720575940537356130,720575940565794782,,,,,RGC,,,,,,,,,,GCL,,ok,E368,720575940537356130,720575940565794782,FALSE,,,0.2068965517
E369,"55355, 17366, 1073","55435, 17226, 1211",Unknown,Joseph,,Complete (cut off),No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4523528211660800,720575940569980341,720575940563414000,,,,,AC,Julia,Wide-field ON spiny spikelets,,,,,,Separate dendrites and axons,0.46,GCL,,ok,E369,720575940569980341,720575940563414000,FALSE,,,0.6666666667
E370,"56571, 19229, 1074","56730, 19363, 1133",SAC,Joseph,,Complete (cut off),No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5811337245491200,720575940572056131,720575940555025858,,,,,AC,Julia,ON SAC,,,,,,ON SAC,0.96,GCL,,ok,E370,720575940572056131,720575940555025858,FALSE,,,0.1147540984
E371,"55915, 18598, 1074","56212, 18687, 1169",SAC,Joseph,,Complete (cut off),No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6224556384583680,720575940571932227,720575940557533656,,,,,AC,Julia,ON SAC,,,,,,ON SAC,0.97,GCL,,ok,E371,720575940571932227,720575940557533656,FALSE,,,0.1694915254
E373,"33608, 30416, 291","33700, 30506, 382",Unknown,Prince,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4569251561078784,720575940546298704,720575940575711503,,,,,RGC,Simone,OFF vertical OS - asymmetric,Medium,JamB,,,,2aw,0.47,GCL,,ok,E373,720575940546298704,720575940575711503,FALSE,,,
E374,"32851, 30762, 293","32752, 30599, 432",Unknown,Prince,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5214909364174848,720575940577411736,720575940565350249,,,,,RGC,,,,,,,,63,0.83,GCL,,ok,E374,720575940577411736,720575940565350249,FALSE,,,
E375,"33954, 31880, 293","33682, 31671, 287",Unknown,Prince,,Complete,Annotated,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6641489395318784,720575940548913152,720575940559610186,,,,,AC,Julia,Medium-field low in IPL sustained,,,,,,Medium-field low in IPL transie,0.39,GCL,,ok,E375,720575940548913152,720575940559610186,FALSE,,,
E376,"33687, 32483, 295","33970, 32617, 385",Unknown,Prince,,Complete (cut off),No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6130284939444224,720575940548517376,720575940556286255,,,,,AC,Julia,Separate dendrites and axons,,,,,,Separate dendrites and axons,0.65,GCL,,ok,E376,720575940548517376,720575940556286255,FALSE,,,0.1
E377,"43975, 30455, 614","44011, 30409, 649",Unknown,Romelita,,Complete (cut off),No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5666583425843200,720575940552402103,720575940566261356,,,,,AC,Julia,Wide-field ON non-spiny sparse,Medium,,,,,Wide-field ON non-spiny sparse,0.93,GCL,,ok,E377,720575940552402103,720575940566261356,FALSE,,,0.7777777778
E378,"44368, 30530, 614","44492, 30431, 651",Unknown,Romelita,,Complete (cut off),No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4666008584323072,720575940557660535,720575940561218265,,,,,AC,Simone,Wide-field mid IPL,,,,,,Wide-field mid IPL,0.88,GCL,,ok,E378,720575940557660535,720575940561218265,FALSE,,,0.8
E379,"44415, 29877, 612","44685, 30001, 696",Unknown,Romelita,,Complete (cut off),No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6461228946817024,720575940557663351,720575940561257098,,,,,AC,Julia,Bowtie deep in IPL,,,,,,Bowtie deep in IPL,0.85,GCL,,ok,E379,720575940557663351,720575940561257098,FALSE,,,1
E380,"44286, 30901, 608","44425, 31045, 637",Unknown,Romelita,,Complete,No Axon,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4560631830151168,720575940555718564,720575940570283829,,,,,RGC,,,,,,,,2an,0.58,GCL,,ok,E380,720575940555718564,720575940570283829,FALSE,,,
